Company,TypeName,Cpu,Ram,Gpu,OpSys,Weight,Price,Touchscreen,IPS,ppi,SSD,HDD
Acer,Notebook,Intel Celeron Dual Core N3060 1.6GHz,4.0,Intel HD Graphics 400,Linux,2.4,15397.92,0,0,100.45466986113651,0,500
Dell,Notebook,Intel Celeron Dual Core N3050 1.6GHz,2.0,Intel HD Graphics,Windows 10,2.2,20193.12,0,0,100.45466986113651,0,500
Lenovo,Notebook,Intel Core i7 6700HQ 2.6GHz,8.0,Nvidia GeForce GTX 960M,Windows 10,2.6,47898.72,0,1,157.3505121487356,0,1000
HP,Notebook,AMD A9-Series 9410 2.9GHz,6.0,AMD Radeon R7 M440,Windows 10,2.04,29303.4672,0,0,141.21199808219862,0,0
Dell,Notebook,Intel Core i7 7500U 2.7GHz,8.0,AMD Radeon R5 M430,Linux,2.3,42943.1472,0,0,100.45466986113651,0,1000
HP,Netbook,Intel Celeron Dual Core N3060 1.6GHz,2.0,Intel HD Graphics 400,Windows 10,1.17,11135.52,0,0,100.45466986113651,0,0
Asus,Notebook,Intel Core i7 6500U 2.5GHz,4.0,Nvidia GeForce 920M,Windows 10,2.2,38378.6496,0,0,100.45466986113651,0,500
Lenovo,2 in 1 Convertible,Intel Core i7 6500U 2.5GHz,4.0,Intel HD Graphics 520,Windows 10,1.8,33992.64,1,1,165.6321180513006,128,0
Lenovo,2 in 1 Convertible,Intel Core i7 6500U 2.5GHz,16.0,Intel HD Graphics 520,Windows 10,1.3,79866.72,1,1,276.053530085501,512,0
Lenovo,Notebook,Intel Celeron Dual Core N3050 1.6GHz,2.0,Intel HD Graphics,Windows 10,1.5,12201.12,0,0,100.45466986113651,0,0
HP,Notebook,Intel Core i7 6500U 2.5GHz,6.0,AMD Radeon R5 M330,Windows 10,2.19,40705.92,0,0,100.45466986113651,0,1000
Asus,Notebook,Intel Celeron Dual Core N3050 1.6GHz,4.0,Intel HD Graphics,Windows 10,2.2,19660.32,0,0,100.45466986113651,0,500
Asus,Ultrabook,Intel Core M 6Y30 0.9GHz,8.0,Intel HD Graphics 515,Windows 10,1.2,38841.12,0,1,157.3505121487356,512,0
Dell,Notebook,Intel Core i3 7100U 2.4GHz,6.0,Intel HD Graphics 620,Windows 10,2.3,24455.52,0,0,100.45466986113651,0,1000
Acer,Notebook,Intel Celeron Dual Core N3060 1.6GHz,4.0,Intel HD Graphics 400,Linux,2.4,15397.92,0,0,100.45466986113651,0,500
Dell,Notebook,Intel Celeron Dual Core N3050 1.6GHz,2.0,Intel HD Graphics,Windows 10,2.2,20193.12,0,0,100.45466986113651,0,500
Lenovo,Notebook,Intel Core i7 6700HQ 2.6GHz,8.0,Nvidia GeForce GTX 960M,Windows 10,2.6,47898.72,0,1,157.3505121487356,0,1000
HP,Notebook,AMD A9-Series 9410 2.9GHz,6.0,AMD Radeon R7 M440,Windows 10,2.04,29303.4672,0,0,141.21199808219862,0,0
Dell,Notebook,Intel Core i7 7500U 2.7GHz,8.0,AMD Radeon R5 M430,Linux,2.3,42943.1472,0,0,100.45466986113651,0,1000
HP,Netbook,Intel Celeron Dual Core N3060 1.6GHz,2.0,Intel HD Graphics 400,Windows 10,1.17,11135.52,0,0,100.45466986113651,0,0
Asus,Notebook,Intel Core i7 6500U 2.5GHz,4.0,Nvidia GeForce 920M,Windows 10,2.2,38378.6496,0,0,100.45466986113651,0,500
Lenovo,2 in 1 Convertible,Intel Core i7 6500U 2.5GHz,4.0,Intel HD Graphics 520,Windows 10,1.8,33992.64,1,1,165.6321180513006,128,0
Lenovo,2 in 1 Convertible,Intel Core i7 6500U 2.5GHz,16.0,Intel HD Graphics 520,Windows 10,1.3,79866.72,1,1,276.053530085501,512,0
Lenovo,Notebook,Intel Celeron Dual Core N3050 1.6GHz,2.0,Intel HD Graphics,Windows 10,1.5,12201.12,0,0,100.45466986113651,0,0
HP,Notebook,Intel Core i7 6500U 2.5GHz,6.0,AMD Radeon R5 M330,Windows 10,2.19,40705.92,0,0,100.45466986113651,0,1000
Asus,Notebook,Intel Celeron Dual Core N3050 1.6GHz,4.0,Intel HD Graphics,Windows 10,2.2,19660.32,0,0,100.45466986113651,0,500
